1713268493.000000,376,376,127.0.0.53,127.0.0.1,17,4,20,0,362,42069,0,0,1,63445
1713268493.000000,86,86,127.0.0.1,127.0.0.53,17,4,20,0,72,14175,0,0,64,4101
1713268493.000000,86,86,127.0.0.1,127.0.0.53,17,4,20,0,72,14175,0,0,64,4101
1713268493.000000,488,488,127.0.0.53,127.0.0.1,17,4,20,0,474,42070,0,0,1,34517
1713268493.000000,488,488,127.0.0.53,127.0.0.1,17,4,20,0,474,42070,0,0,1,34517
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10414,0,0,64,22254
1713268493.000000,86,86,127.0.0.1,127.0.0.53,17,4,20,0,72,474,0,0,64,38202
1713268493.000000,86,86,127.0.0.1,127.0.0.53,17,4,20,0,72,474,0,0,64,38202
1713268493.000000,86,86,127.0.0.1,127.0.0.53,17,4,20,0,72,475,0,0,64,37946
1713268493.000000,86,86,127.0.0.1,127.0.0.53,17,4,20,0,72,475,0,0,64,37946
1713268493.000000,376,376,127.0.0.53,127.0.0.1,17,4,20,0,362,42072,0,0,1,62677
1713268493.000000,376,376,127.0.0.53,127.0.0.1,17,4,20,0,362,42072,0,0,1,62677
1713268493.000000,488,488,127.0.0.53,127.0.0.1,17,4,20,0,474,42073,0,0,1,33749
1713268493.000000,488,488,127.0.0.53,127.0.0.1,17,4,20,0,474,42073,0,0,1,33749
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10415,0,0,64,21998
1713268493.000000,657,657,142.250.195.118,10.0.2.15,17,4,20,0,643,10416,0,0,64,15089
1713268493.000000,69,69,142.250.195.118,10.0.2.15,17,4,20,0,55,10417,0,0,64,34291
1713268493.000000,67,67,142.250.195.118,10.0.2.15,17,4,20,0,53,10418,0,0,64,34547
1713268493.000000,155,155,10.0.2.15,142.250.195.118,17,4,20,0,141,0,0,0,64,57563
1713268493.000000,1399,1399,10.0.2.15,142.250.182.142,17,4,20,0,1385,0,0,0,64,60643
1713268493.000000,1399,1399,10.0.2.15,142.250.182.142,17,4,20,0,1385,0,0,0,64,60643
1713268493.000000,156,156,10.0.2.15,142.250.182.142,17,4,20,0,142,0,0,0,64,51176
1713268493.000000,165,165,142.250.195.118,10.0.2.15,17,4,20,0,151,10419,0,0,64,9203
1713268493.000000,76,76,142.250.182.142,10.0.2.15,17,4,20,0,62,10420,0,0,64,25600
1713268493.000000,74,74,10.0.2.15,142.250.182.142,17,4,20,0,60,0,0,0,64,6633
1713268493.000000,71,71,142.250.182.142,10.0.2.15,17,4,20,0,57,10421,0,0,64,26624
1713268493.000000,1395,1395,142.250.195.118,10.0.2.15,17,4,20,0,1381,10422,0,0,64,21230
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10423,0,0,64,19950
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10424,0,0,64,19694
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10425,0,0,64,19438
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10426,0,0,64,19182
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10427,0,0,64,18926
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10428,0,0,64,18670
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10429,0,0,64,18414
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10430,0,0,64,18158
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10431,0,0,64,17902
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10432,0,0,64,17646
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10433,0,0,64,17390
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10434,0,0,64,17134
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10435,0,0,64,16878
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10436,0,0,64,16622
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10437,0,0,64,16366
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10438,0,0,64,16110
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10439,0,0,64,15854
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10440,0,0,64,15598
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10441,0,0,64,15342
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10442,0,0,64,15086
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10443,0,0,64,14830
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10444,0,0,64,14574
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10445,0,0,64,14318
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10446,0,0,64,14062
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10447,0,0,64,13806
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10448,0,0,64,13550
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10449,0,0,64,13294
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10450,0,0,64,13038
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10451,0,0,64,12782
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10452,0,0,64,12526
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10453,0,0,64,12270
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10454,0,0,64,12014
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10455,0,0,64,11758
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10456,0,0,64,11502
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10457,0,0,64,11246
1713268493.000000,78,78,10.0.2.15,142.250.195.118,17,4,20,0,64,0,0,0,64,11740
1713268493.000000,99,99,142.250.182.142,10.0.2.15,17,4,20,0,85,10458,0,0,64,9984
1713268493.000000,68,68,142.250.182.142,10.0.2.15,17,4,20,0,54,10459,0,0,64,17664
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10460,0,0,64,10478
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10461,0,0,64,10222
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10462,0,0,64,9966
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10463,0,0,64,9710
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10464,0,0,64,9454
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10465,0,0,64,9198
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10466,0,0,64,8942
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10467,0,0,64,8686
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10468,0,0,64,8430
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10469,0,0,64,8174
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10470,0,0,64,7918
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10471,0,0,64,7662
1713268493.000000,694,694,142.250.195.118,10.0.2.15,17,4,20,0,680,10472,0,0,64,56816
1713268493.000000,1392,1392,142.250.195.118,10.0.2.15,17,4,20,0,1378,10473,0,0,64,8942
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10474,0,0,64,6894
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10475,0,0,64,6638
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10476,0,0,64,6382
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10477,0,0,64,6126
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10478,0,0,64,5870
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10479,0,0,64,5614
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10480,0,0,64,5358
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10481,0,0,64,5102
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10482,0,0,64,4846
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10483,0,0,64,4590
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10484,0,0,64,4334
1713268493.000000,505,505,142.250.195.118,10.0.2.15,17,4,20,0,491,10485,0,0,64,36337
1713268493.000000,54,54,10.0.2.15,142.250.76.67,6,4,20,0,40,37783,0,0,64,60607
1713268493.000000,54,54,10.0.2.15,142.250.76.67,6,4,20,0,40,39219,0,0,64,20666
1713268493.000000,99,99,142.250.182.142,10.0.2.15,17,4,20,0,85,10486,0,0,64,2816
1713268493.000000,75,75,10.0.2.15,142.250.195.118,17,4,20,0,61,0,0,0,64,12508
1713268493.000000,60,60,142.250.76.67,10.0.2.15,6,4,20,0,40,10487,0,0,64,36202
1713268493.000000,60,60,142.250.76.67,10.0.2.15,6,4,20,0,40,10488,0,0,64,35946
1713268493.000000,83,83,10.0.2.15,142.250.182.142,17,4,20,0,69,0,0,0,64,4329
1713268493.000000,1392,1392,142.250.195.118,10.0.2.15,17,4,20,0,1378,10489,0,0,64,4846
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10490,0,0,64,2798
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10491,0,0,64,2542
1713268493.000000,60,60,142.250.76.67,10.0.2.15,6,4,20,0,40,10492,0,0,64,34922
1713268493.000000,54,54,10.0.2.15,142.250.76.67,6,4,20,0,40,0,0,0,64,33875
1713268493.000000,60,60,142.250.76.67,10.0.2.15,6,4,20,0,40,10493,0,0,64,34666
1713268493.000000,54,54,10.0.2.15,142.250.76.67,6,4,20,0,40,0,0,0,64,33875
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10494,0,0,64,1774
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10495,0,0,64,1518
1713268493.000000,75,75,10.0.2.15,142.250.195.118,17,4,20,0,61,0,0,0,64,12508
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10496,0,0,64,1262
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10497,0,0,64,1006
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10498,0,0,64,750
1713268493.000000,75,75,10.0.2.15,142.250.195.118,17,4,20,0,61,0,0,0,64,12508
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10499,0,0,64,494
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10500,0,0,64,238
1713268493.000000,71,71,142.250.182.142,10.0.2.15,17,4,20,0,57,10501,0,0,64,6144
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10502,0,0,64,65261
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10503,0,0,64,65005
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10504,0,0,64,64749
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10505,0,0,64,64493
1713268493.000000,75,75,10.0.2.15,142.250.195.118,17,4,20,0,61,0,0,0,64,12508
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10506,0,0,64,64237
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10507,0,0,64,63981
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10508,0,0,64,63725
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10509,0,0,64,63469
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10510,0,0,64,63213
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10511,0,0,64,62957
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10512,0,0,64,62701
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10513,0,0,64,62445
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10514,0,0,64,62189
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10515,0,0,64,61933
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10516,0,0,64,61677
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10517,0,0,64,61421
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10518,0,0,64,61165
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10519,0,0,64,60909
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10520,0,0,64,60653
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10521,0,0,64,60397
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10522,0,0,64,60141
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10523,0,0,64,59885
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10524,0,0,64,59629
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10525,0,0,64,59373
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10526,0,0,64,59117
1713268493.000000,75,75,10.0.2.15,142.250.195.118,17,4,20,0,61,0,0,0,64,12508
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10527,0,0,64,58861
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10528,0,0,64,58605
1713268493.000000,75,75,10.0.2.15,142.250.195.118,17,4,20,0,61,0,0,0,64,12508
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10529,0,0,64,58349
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10530,0,0,64,58093
1713268493.000000,75,75,10.0.2.15,142.250.195.118,17,4,20,0,61,0,0,0,64,12508
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10531,0,0,64,57837
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10532,0,0,64,57581
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10533,0,0,64,57325
1713268493.000000,75,75,10.0.2.15,142.250.195.118,17,4,20,0,61,0,0,0,64,12508
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10534,0,0,64,57069
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10535,0,0,64,56813
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10536,0,0,64,56557
1713268493.000000,1399,1399,142.250.195.118,10.0.2.15,17,4,20,0,1385,10537,0,0,64,56301
1713268493.000000,1031,1031,142.250.195.118,10.0.2.15,17,4,20,0,1017,10538,0,0,64,19183
1713268493.000000,76,76,10.0.2.15,142.250.195.118,17,4,20,0,62,0,0,0,64,12252
1713268493.000000,90,90,127.0.0.1,127.0.0.53,17,4,20,0,76,27474,0,0,64,6353
1713268493.000000,90,90,127.0.0.1,127.0.0.53,17,4,20,0,76,27474,0,0,64,6353
1713268493.000000,90,90,10.0.2.15,49.205.72.130,17,4,20,0,76,4964,0,0,64,57312
1713268493.000000,90,90,127.0.0.1,127.0.0.53,17,4,20,0,76,27475,0,0,64,6097
1713268493.000000,90,90,127.0.0.1,127.0.0.53,17,4,20,0,76,27475,0,0,64,6097
1713268493.000000,90,90,10.0.2.15,49.205.72.130,17,4,20,0,76,5098,0,0,64,23008
1713268493.000000,257,257,49.205.72.130,10.0.2.15,17,4,20,0,243,10539,0,0,64,29130
1713268493.000000,180,180,49.205.72.130,10.0.2.15,17,4,20,0,166,10540,0,0,64,48586
1713268493.000000,117,117,10.0.2.15,49.205.72.130,17,4,20,0,103,63253,0,0,64,4861
1713268493.000000,180,180,127.0.0.53,127.0.0.1,17,4,20,0,166,42248,0,0,1,2262
1713268493.000000,180,180,127.0.0.53,127.0.0.1,17,4,20,0,166,42248,0,0,1,2262
1713268493.000000,210,210,49.205.72.130,10.0.2.15,17,4,20,0,196,10541,0,0,64,40650
1713268493.000000,257,257,127.0.0.53,127.0.0.1,17,4,20,0,243,42249,0,0,1,47829
1713268493.000000,257,257,127.0.0.53,127.0.0.1,17,4,20,0,243,42249,0,0,1,47829
1713268493.000000,113,113,127.0.0.1,127.0.0.53,17,4,20,0,99,46218,0,0,64,51591
1713268493.000000,113,113,127.0.0.1,127.0.0.53,17,4,20,0,99,46218,0,0,64,51591
1713268493.000000,113,113,127.0.0.1,127.0.0.53,17,4,20,0,99,46219,0,0,64,51335
1713268493.000000,113,113,127.0.0.1,127.0.0.53,17,4,20,0,99,46219,0,0,64,51335
1713268493.000000,113,113,10.0.2.15,49.205.72.130,17,4,20,0,99,37077,0,0,64,22371
1713268493.000000,113,113,10.0.2.15,49.205.72.130,17,4,20,0,99,1324,0,0,64,239
1713268493.000000,168,168,49.205.72.130,10.0.2.15,17,4,20,0,154,10542,0,0,64,51146
1713268493.000000,180,180,49.205.72.130,10.0.2.15,17,4,20,0,166,10543,0,0,64,47818
1713268493.000000,168,168,127.0.0.53,127.0.0.1,17,4,20,0,154,42250,0,0,1,4822
1713268493.000000,168,168,127.0.0.53,127.0.0.1,17,4,20,0,154,42250,0,0,1,4822
1713268493.000000,180,180,127.0.0.53,127.0.0.1,17,4,20,0,166,42251,0,0,1,1494
1713268493.000000,180,180,127.0.0.53,127.0.0.1,17,4,20,0,166,42251,0,0,1,1494
1713268494.000000,1399,1399,10.0.2.15,142.250.182.142,17,4,20,0,1385,0,0,0,64,60643
1713268494.000000,1399,1399,10.0.2.15,142.250.182.142,17,4,20,0,1385,0,0,0,64,60643
1713268494.000000,1399,1399,10.0.2.15,142.250.182.142,17,4,20,0,1385,0,0,0,64,60643
1713268494.000000,1399,1399,10.0.2.15,142.250.182.142,17,4,20,0,1385,0,0,0,64,60643
1713268494.000000,615,615,10.0.2.15,142.250.182.142,17,4,20,0,601,0,0,0,64,64742
1713268494.000000,76,76,142.250.182.142,10.0.2.15,17,4,20,0,62,10544,0,0,64,59391
1713268494.000000,74,74,10.0.2.15,142.250.182.142,17,4,20,0,60,0,0,0,64,6633
1713268494.000000,71,71,142.250.182.142,10.0.2.15,17,4,20,0,57,10545,0,0,64,60415
1713268494.000000,1399,1399,10.0.2.15,142.250.182.142,17,4,20,0,1385,0,0,0,64,60643
1713268494.000000,1399,1399,10.0.2.15,142.250.182.142,17,4,20,0,1385,0,0,0,64,60643
1713268494.000000,1399,1399,10.0.2.15,142.250.182.142,17,4,20,0,1385,0,0,0,64,60643
1713268494.000000,1399,1399,10.0.2.15,142.250.182.142,17,4,20,0,1385,0,0,0,64,60643
1713268494.000000,327,327,10.0.2.15,142.250.182.142,17,4,20,0,313,0,0,0,64,7400
1713268494.000000,1394,1394,142.250.182.142,10.0.2.15,17,4,20,0,1380,10546,0,0,64,49146
1713268494.000000,1399,1399,142.250.182.142,10.0.2.15,17,4,20,0,1385,10547,0,0,64,47610
1713268494.000000,1399,1399,142.250.182.142,10.0.2.15,17,4,20,0,1385,10548,0,0,64,47354
1713268494.000000,1399,1399,142.250.182.142,10.0.2.15,17,4,20,0,1385,10549,0,0,64,47098
1713268494.000000,1399,1399,142.250.182.142,10.0.2.15,17,4,20,0,1385,10550,0,0,64,46842
1713268494.000000,1399,1399,142.250.182.142,10.0.2.15,17,4,20,0,1385,10551,0,0,64,46586
1713268494.000000,1399,1399,142.250.182.142,10.0.2.15,17,4,20,0,1385,10552,0,0,64,46330
1713268494.000000,1399,1399,142.250.182.142,10.0.2.15,17,4,20,0,1385,10553,0,0,64,46074
1713268494.000000,1399,1399,142.250.182.142,10.0.2.15,17,4,20,0,1385,10554,0,0,64,45818
1713268494.000000,1399,1399,142.250.182.142,10.0.2.15,17,4,20,0,1385,10555,0,0,64,45562
1713268494.000000,1399,1399,142.250.182.142,10.0.2.15,17,4,20,0,1385,10556,0,0,64,45306
1713268494.000000,951,951,142.250.182.142,10.0.2.15,17,4,20,0,937,10557,0,0,64,28668
1713268494.000000,1393,1393,142.250.182.142,10.0.2.15,17,4,20,0,1379,10558,0,0,64,46330
1713268494.000000,1399,1399,142.250.182.142,10.0.2.15,17,4,20,0,1385,10559,0,0,64,44538
1713268494.000000,1399,1399,142.250.182.142,10.0.2.15,17,4,20,0,1385,10560,0,0,64,44282
1713268494.000000,1399,1399,142.250.182.142,10.0.2.15,17,4,20,0,1385,10561,0,0,64,44026
1713268494.000000,1399,1399,142.250.182.142,10.0.2.15,17,4,20,0,1385,10562,0,0,64,43770
1713268494.000000,1399,1399,142.250.182.142,10.0.2.15,17,4,20,0,1385,10563,0,0,64,43514
1713268494.000000,1399,1399,142.250.182.142,10.0.2.15,17,4,20,0,1385,10564,0,0,64,43258
1713268494.000000,1399,1399,142.250.182.142,10.0.2.15,17,4,20,0,1385,10565,0,0,64,43002
1713268494.000000,1399,1399,142.250.182.142,10.0.2.15,17,4,20,0,1385,10566,0,0,64,42746
1713268494.000000,1399,1399,142.250.182.142,10.0.2.15,17,4,20,0,1385,10567,0,0,64,42490
1713268494.000000,1399,1399,142.250.182.142,10.0.2.15,17,4,20,0,1385,10568,0,0,64,42234
1713268494.000000,1399,1399,142.250.182.142,10.0.2.15,17,4,20,0,1385,10569,0,0,64,41978
1713268494.000000,1399,1399,142.250.182.142,10.0.2.15,17,4,20,0,1385,10570,0,0,64,41722
1713268494.000000,1399,1399,142.250.182.142,10.0.2.15,17,4,20,0,1385,10571,0,0,64,41466
1713268494.000000,1399,1399,142.250.182.142,10.0.2.15,17,4,20,0,1385,10572,0,0,64,41210
1713268494.000000,1399,1399,142.250.182.142,10.0.2.15,17,4,20,0,1385,10573,0,0,64,40954
1713268494.000000,1399,1399,142.250.182.142,10.0.2.15,17,4,20,0,1385,10574,0,0,64,40698
1713268494.000000,585,585,142.250.182.142,10.0.2.15,17,4,20,0,571,10575,0,0,64,52221
1713268494.000000,76,76,142.250.182.142,10.0.2.15,17,4,20,0,62,10576,0,0,64,51199
1713268494.000000,75,75,142.250.182.142,10.0.2.15,17,4,20,0,61,10577,0,0,64,51199
1713268494.000000,71,71,142.250.182.142,10.0.2.15,17,4,20,0,57,10578,0,0,64,51967
1713268494.000000,1394,1394,142.250.182.142,10.0.2.15,17,4,20,0,1380,10579,0,0,64,40698
1713268494.000000,84,84,10.0.2.15,142.250.182.142,17,4,20,0,70,0,0,0,64,4073
1713268494.000000,71,71,142.250.182.142,10.0.2.15,17,4,20,0,57,10580,0,0,64,51455
1713268494.000000,74,74,10.0.2.15,106.51.32.143,6,4,20,0,60,38076,0,0,64,12047
1713268494.000000,60,60,106.51.32.143,10.0.2.15,6,4,20,0,44,10581,0,0,64,42682
1713268494.000000,54,54,10.0.2.15,106.51.32.143,6,4,20,0,40,38077,0,0,64,16911
1713268494.000000,744,744,10.0.2.15,106.51.32.143,6,4,20,0,730,38078,0,0,64,36620
